0,4882,1,0,0,0,0,1093,9,0,1
0,950,0,0,0,0,0,0,0,0,0
0,0,1997,0,0,2,0,0,0,0,0
0,930,0,647,0,0,0,0,417,0,0
0,0,995,0,0,0,0,0,6,0,996
0,0,0,0,0,1999,0,0,0,0,0
0,753,1261,0,0,0,1786,0,187,0,1
0,0,0,0,0,0,0,1997,0,0,1
0,228,2,0,0,0,0,1,2761,0,0
0,1,0,0,0,0,0,0,0,1968,1
0,0,0,0,0,0,0,0,1,0,998
